Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2014-08-09,58.02296,59.55003356933594,59.53281784057617,50.603981018066406,52.560787200927734,59.35795211791992,57.08466720581055,59.911346435546875,60.29301834106445,59.349212646484375,64.416,60.58,58.75914
2014-08-10,58.003525,59.647621154785156,60.283103942871094,52.11640548706055,53.7430419921875,58.59882354736328,57.40892791748047,60.51507568359375,58.98686599731445,59.613582611083984,64.679,60.821,58.495285
2014-08-11,56.729317,58.578739166259766,60.191314697265625,51.19578170776367,51.346431732177734,58.585182189941406,57.09352111816406,59.548648834228516,56.45083999633789,59.85967254638672,64.93,61.017,58.110714
2014-08-12,57.398735,59.2650260925293,60.116050720214844,53.347286224365234,53.8751106262207,59.02088928222656,57.16117477416992,59.52652359008789,54.348419189453125,60.05894470214844,65.212,61.033,58.103714
2014-08-13,57.247173,58.000980377197266,59.10592269897461,53.303741455078125,52.17272186279297,59.41414260864258,56.250728607177734,58.15132522583008,51.49632263183594,59.94442367553711,65.494,61.104,58.270287
2014-08-14,56.72952,59.032257080078125,59.42647171020508,55.725528717041016,57.67427062988281,58.53297805786133,57.90755081176758,58.764888763427734,52.394805908203125,59.436614990234375,65.709,61.369,58.610573
2014-08-15,57.37175,58.44763946533203,59.88988494873047,55.594032287597656,54.832069396972656,59.321537017822266,57.46718215942383,57.77785110473633,51.668067932128906,59.34947967529297,65.826,61.606,59.16914
2014-08-16,58.044907,58.66879653930664,60.599952697753906,57.655540466308594,57.179649353027344,59.275634765625,57.7696418762207,58.202842712402344,55.85280227661133,60.265777587890625,65.791,61.807,58.97886
2014-08-17,59.33055,59.791847229003906,62.85445785522461,58.00757598876953,57.457923889160156,60.70439147949219,58.77614974975586,60.16923904418945,57.655784606933594,61.49999237060547,65.538,61.975,58.039574
2014-08-18,61.032322,62.721900939941406,64.37592315673828,59.355403900146484,60.43465805053711,62.05399703979492,61.643157958984375,61.847686767578125,60.786746978759766,62.411582946777344,65.073,62.114,57.120857
2014-08-19,62.82185,63.323062896728516,65.2677993774414,62.041805267333984,61.77067947387695,63.524879455566406,62.41160202026367,63.41017150878906,61.67295837402344,63.70637512207031,64.516,62.245,56.17871
2014-08-20,63.94949,63.84275436401367,65.98344421386719,63.21209716796875,63.51165771484375,63.41937255859375,63.530208587646484,65.21513366699219,62.38836669921875,64.31607055664062,63.986,62.034,55.417145
2014-08-21,59.817482,60.167728424072266,62.81547546386719,60.306365966796875,59.30202102661133,60.53495407104492,59.008262634277344,61.37140655517578,59.53605651855469,60.347694396972656,63.594,61.669,54.836
2014-08-22,59.75608,61.14174270629883,62.08887481689453,61.21420669555664,61.815338134765625,60.1368408203125,60.41038131713867,61.22492980957031,60.22364044189453,60.43619155883789,63.418,61.576,54.38043
2014-08-23,60.342945,62.893375396728516,63.59572982788086,62.104610443115234,61.73625564575195,62.03553009033203,62.1298942565918,63.75362014770508,61.47167205810547,60.861602783203125,63.402,61.641,54.769714
2014-08-24,63.41058,65.4214859008789,65.78350830078125,63.624454498291016,64.46222686767578,63.887245178222656,64.92510223388672,66.69632720947266,63.49256896972656,64.1516342163086,63.458,61.749,56.003857
2014-08-25,64.043106,66.10303497314453,66.34507751464844,63.311058044433594,64.43607330322266,64.922607421875,64.98025512695312,67.46808624267578,62.92329406738281,64.54661560058594,63.481,61.866,57.31343
2014-08-26,64.957596,67.23472595214844,67.3466567993164,62.987770080566406,65.66195678710938,65.67829895019531,66.17169952392578,68.75894165039062,62.77946853637695,65.40161895751953,63.33,62.048,58.018997
2014-08-27,64.1779,66.2523422241211,66.73912048339844,62.37577819824219,65.32435607910156,64.31475830078125,65.79414367675781,68.03189086914062,63.11039352416992,64.79486846923828,62.931,62.246,58.120426
2014-08-28,63.7512,66.28471374511719,66.9866714477539,62.27409362792969,65.50672912597656,64.19156646728516,65.43383026123047,68.27670288085938,63.02943801879883,64.01937103271484,62.284,62.319,57.477142
2014-08-29,63.516968,65.49077606201172,66.34647369384766,63.111236572265625,63.95016860961914,63.74275588989258,64.68978118896484,67.72594451904297,62.814884185791016,63.1545524597168,61.483,62.236,56.09943
2014-08-30,63.032677,63.56941604614258,65.72049713134766,61.06724548339844,62.778564453125,62.36637878417969,61.9681282043457,66.99507904052734,62.21681213378906,62.150638580322266,60.758,62.018,54.680717
2014-08-31,60.155148,60.866302490234375,63.028228759765625,57.547706604003906,59.37174987792969,60.170921325683594,59.6807861328125,63.389278411865234,61.59819030761719,60.334083557128906,60.297,61.639,53.22114
2014-09-01,58.134735,58.91823196411133,60.81056594848633,54.59002685546875,57.71500778198242,59.08976745605469,58.22309875488281,60.70603561401367,60.75017166137695,58.997318267822266,60.238,61.028,51.839
2014-09-02,56.489365,57.02628707885742,56.64912033081055,51.50967788696289,54.104652404785156,57.3976936340332,56.1275634765625,56.17494583129883,59.68982696533203,57.725547790527344,60.62,60.53,50.880146
2014-09-03,56.506943,56.72639465332031,55.11851501464844,52.389495849609375,55.63480758666992,57.579742431640625,56.43600082397461,55.36129379272461,59.485069274902344,57.57579040527344,61.309,60.421,50.34457
2014-09-04,57.63768,59.40660858154297,58.96446990966797,55.46089172363281,60.1925163269043,59.225433349609375,58.84711456298828,58.82621383666992,60.94198226928711,59.4427604675293,62.13,60.431,50.373
2014-09-05,58.417336,60.81136703491211,62.34104919433594,56.590267181396484,61.119449615478516,60.059200286865234,60.52241897583008,61.94672393798828,61.83702850341797,60.33903503417969,62.941,60.224,50.965286
2014-09-06,58.666626,59.82221603393555,62.10756301879883,58.11982727050781,59.843257904052734,60.11872482299805,59.75013732910156,62.02066421508789,61.69540023803711,60.68107223510742,63.602,59.947,51.700573
2014-09-07,58.533947,60.3078727722168,62.91553497314453,57.14296340942383,61.812992095947266,60.025962829589844,60.310813903808594,63.097938537597656,61.97780227661133,59.743003845214844,63.975,59.863,52.57857
2014-09-08,59.17598,62.0944709777832,62.542869567871094,57.76607894897461,61.659912109375,60.23655700683594,61.50081253051758,62.965904235839844,62.50613784790039,59.66645050048828,64.005,59.954,53.481144
2014-09-09,59.346546,61.654563903808594,62.792999267578125,57.88068389892578,61.19755554199219,61.134517669677734,61.03837966918945,63.242828369140625,62.25154113769531,60.1920280456543,63.768,60.15,54.408283
2014-09-10,59.70931,63.5809440612793,63.39599609375,58.600341796875,62.34715270996094,61.84633255004883,62.36838912963867,63.760948181152344,62.866878509521484,60.869503021240234,63.339,60.33,53.836857
2014-09-11,60.43169,63.56070327758789,64.2734375,58.86473846435547,62.841224670410156,62.836517333984375,62.22433090209961,64.86891174316406,62.462318420410156,61.80861282348633,62.817,60.418,53.57486
2014-09-12,61.380394,63.88905334472656,64.10115051269531,59.33517837524414,62.955841064453125,62.47169876098633,62.47916030883789,65.01046752929688,63.46711349487305,62.129539489746094,62.416,60.378,53.622288
2014-09-13,59.783314,60.47615432739258,62.21809387207031,58.098628997802734,60.597511291503906,60.8789176940918,59.42448425292969,62.40800094604492,61.89714813232422,59.89114761352539,62.351,59.791,53.95457
2014-09-14,57.253757,57.82528305053711,56.68891525268555,56.77959060668945,58.13628005981445,58.08918380737305,57.5184440612793,57.51795959472656,60.135345458984375,58.19601821899414,62.748,59.012,54.571857
2014-09-15,56.681755,57.52592849731445,55.91488265991211,56.530853271484375,59.325679779052734,57.95296859741211,58.012271881103516,56.93606948852539,58.86922073364258,57.544803619384766,63.55,58.879,55.474003
2014-09-16,57.568394,59.26063919067383,57.790584564208984,56.486812591552734,61.46226119995117,59.811161041259766,59.02547836303711,59.22291564941406,60.09806823730469,58.49454879760742,64.522,59.03,56.101856
2014-09-17,58.079044,60.91004943847656,60.933204650878906,57.36162185668945,62.052616119384766,60.655601501464844,59.997371673583984,62.362060546875,61.6829948425293,59.40945053100586,65.463,59.23,57.97857
2014-09-18,59.192585,62.43079376220703,61.997859954833984,59.17158508300781,63.06733703613281,61.74582290649414,61.569034576416016,63.53974533081055,63.52460479736328,59.78667449951172,66.235,59.474,59.296
2014-09-19,60.605568,63.45237731933594,63.473148345947266,61.281986236572266,64.87411499023438,63.27970886230469,62.68405532836914,65.37005615234375,63.10346603393555,60.99784851074219,66.782,59.535,60.054283
2014-09-20,59.681873,62.39518356323242,61.845054626464844,59.70848846435547,63.336578369140625,61.580482482910156,61.25471496582031,62.71604919433594,62.74332809448242,60.417415618896484,67.087,59.506,60.253426
2014-09-21,59.509663,61.39268493652344,61.47867202758789,58.86051559448242,62.2729377746582,60.521263122558594,60.37004852294922,62.188785552978516,62.18783950805664,60.29576110839844,67.221,59.62,59.89343
2014-09-22,59.10814,62.00358200073242,62.478233337402344,60.2479248046875,62.46584701538086,60.67058181762695,61.47703170776367,62.998409271240234,63.07119369506836,60.301387786865234,67.311,59.809,58.974144
2014-09-23,60.412155,62.952938079833984,63.97391128540039,60.53774642944336,64.3142318725586,61.424808502197266,62.211082458496094,64.79734802246094,62.470863342285156,61.73305892944336,67.389,59.912,58.054855
