time,Hs,Y,Y_detrend
04-Apr-2008,1.33,NaN,NaN
05-Apr-2008,1.29,NaN,NaN
06-Apr-2008,1.88,NaN,NaN
07-Apr-2008,1.16,NaN,NaN
08-Apr-2008,2.52,NaN,NaN
09-Apr-2008,1.88,NaN,NaN
10-Apr-2008,1.71,NaN,NaN
11-Apr-2008,1.91,-55.91,-8.34
12-Apr-2008,1.39,NaN,NaN
13-Apr-2008,0.9,NaN,NaN
14-Apr-2008,1.21,NaN,NaN
15-Apr-2008,2.66,NaN,NaN
16-Apr-2008,2.59,NaN,NaN
17-Apr-2008,1.77,NaN,NaN
18-Apr-2008,1.81,NaN,NaN
19-Apr-2008,2.88,NaN,NaN
20-Apr-2008,3.28,NaN,NaN
21-Apr-2008,1.59,NaN,NaN
22-Apr-2008,1.18,NaN,NaN
23-Apr-2008,0.78,NaN,NaN
24-Apr-2008,1.57,NaN,NaN
25-Apr-2008,1.8,NaN,NaN
26-Apr-2008,1.03,NaN,NaN
27-Apr-2008,1.26,NaN,NaN
28-Apr-2008,1.71,NaN,NaN
29-Apr-2008,1.94,NaN,NaN
30-Apr-2008,1.85,NaN,NaN
01-May-2008,2.86,NaN,NaN
02-May-2008,2.11,NaN,NaN
03-May-2008,1.45,NaN,NaN
04-May-2008,1.64,NaN,NaN
05-May-2008,2.88,NaN,NaN
06-May-2008,1.98,NaN,NaN
07-May-2008,2.76,NaN,NaN
08-May-2008,3.21,NaN,NaN
09-May-2008,2.95,NaN,NaN
10-May-2008,2.39,NaN,NaN
11-May-2008,1.21,NaN,NaN
12-May-2008,4.32,NaN,NaN
13-May-2008,3.42,NaN,NaN
14-May-2008,1.62,NaN,NaN
15-May-2008,1.76,NaN,NaN
16-May-2008,1.53,NaN,NaN
17-May-2008,1.7,NaN,NaN
18-May-2008,1.8,NaN,NaN
19-May-2008,1.36,NaN,NaN
20-May-2008,1.3,NaN,NaN
21-May-2008,2.52,NaN,NaN
22-May-2008,4.2,-47.92,0.11
23-May-2008,4.04,NaN,NaN
24-May-2008,2.18,NaN,NaN
25-May-2008,1.35,NaN,NaN
26-May-2008,0.95,NaN,NaN
27-May-2008,0.84,NaN,NaN
28-May-2008,0.79,NaN,NaN
29-May-2008,0.81,NaN,NaN
30-May-2008,0.93,NaN,NaN
31-May-2008,1.26,NaN,NaN
01-Jun-2008,1.31,NaN,NaN
02-Jun-2008,2.03,NaN,NaN
03-Jun-2008,1.84,NaN,NaN
04-Jun-2008,1.61,NaN,NaN
05-Jun-2008,3.14,NaN,NaN
06-Jun-2008,2.45,-74.43,-26.24
07-Jun-2008,3.3,NaN,NaN
08-Jun-2008,3.15,NaN,NaN
09-Jun-2008,2.37,NaN,NaN
10-Jun-2008,2.28,NaN,NaN
11-Jun-2008,3.31,NaN,NaN
12-Jun-2008,2.51,NaN,NaN
13-Jun-2008,1.76,NaN,NaN
14-Jun-2008,1.47,NaN,NaN
15-Jun-2008,1.29,NaN,NaN
16-Jun-2008,2.25,NaN,NaN
17-Jun-2008,2.44,NaN,NaN
18-Jun-2008,2.35,NaN,NaN
19-Jun-2008,1.82,NaN,NaN
20-Jun-2008,1.13,NaN,NaN
21-Jun-2008,1,NaN,NaN
22-Jun-2008,1.22,NaN,NaN
23-Jun-2008,2.03,NaN,NaN
24-Jun-2008,1.86,NaN,NaN
25-Jun-2008,2.5,-48.32,0.08
26-Jun-2008,2.79,NaN,NaN
27-Jun-2008,1.99,NaN,NaN
28-Jun-2008,1.41,NaN,NaN
29-Jun-2008,1.03,NaN,NaN
30-Jun-2008,0.85,NaN,NaN
01-Jul-2008,0.79,NaN,NaN
02-Jul-2008,0.93,NaN,NaN
03-Jul-2008,1.06,NaN,NaN
04-Jul-2008,0.97,NaN,NaN
05-Jul-2008,1.14,NaN,NaN
06-Jul-2008,1.5,NaN,NaN
07-Jul-2008,1.96,NaN,NaN
08-Jul-2008,2.43,-70.32,-21.78
09-Jul-2008,1.68,NaN,NaN
10-Jul-2008,1.09,NaN,NaN
11-Jul-2008,1.3,NaN,NaN
12-Jul-2008,1.46,NaN,NaN
13-Jul-2008,1.09,NaN,NaN
14-Jul-2008,0.95,NaN,NaN
15-Jul-2008,0.73,NaN,NaN
16-Jul-2008,0.8,NaN,NaN
17-Jul-2008,1.5,NaN,NaN
18-Jul-2008,2.02,NaN,NaN
19-Jul-2008,1.95,NaN,NaN
20-Jul-2008,2.04,NaN,NaN
21-Jul-2008,1.29,NaN,NaN
22-Jul-2008,0.85,NaN,NaN
23-Jul-2008,1.94,NaN,NaN
24-Jul-2008,2.5,-57.96,-9.25
25-Jul-2008,2.19,NaN,NaN
26-Jul-2008,2.07,NaN,NaN
27-Jul-2008,1.53,NaN,NaN
28-Jul-2008,1.5,NaN,NaN
29-Jul-2008,1.17,NaN,NaN
30-Jul-2008,1.18,NaN,NaN
31-Jul-2008,1.64,NaN,NaN
01-Aug-2008,1.73,NaN,NaN
02-Aug-2008,1.51,NaN,NaN
03-Aug-2008,1.92,NaN,NaN
04-Aug-2008,1.75,-49.71,-0.87
05-Aug-2008,1.11,NaN,NaN
06-Aug-2008,0.88,NaN,NaN
07-Aug-2008,0.83,NaN,NaN
08-Aug-2008,0.92,NaN,NaN
09-Aug-2008,0.76,NaN,NaN
10-Aug-2008,1.01,NaN,NaN
11-Aug-2008,1.91,NaN,NaN
12-Aug-2008,1.75,NaN,NaN
13-Aug-2008,2.09,NaN,NaN
14-Aug-2008,1.63,NaN,NaN
15-Aug-2008,1.4,NaN,NaN
16-Aug-2008,1.91,NaN,NaN
17-Aug-2008,1.54,NaN,NaN
18-Aug-2008,1.06,NaN,NaN
19-Aug-2008,0.8,NaN,NaN
20-Aug-2008,0.86,NaN,NaN
21-Aug-2008,0.84,NaN,NaN
22-Aug-2008,2.37,NaN,NaN
23-Aug-2008,2.3,NaN,NaN
24-Aug-2008,1.52,NaN,NaN
25-Aug-2008,1.79,NaN,NaN
26-Aug-2008,2.4,NaN,NaN
27-Aug-2008,2.29,NaN,NaN
28-Aug-2008,1.93,NaN,NaN
29-Aug-2008,1.56,NaN,NaN
30-Aug-2008,2.05,NaN,NaN
31-Aug-2008,3.31,NaN,NaN
01-Sep-2008,3.29,NaN,NaN
02-Sep-2008,1.67,-48.45,0.71
03-Sep-2008,1.87,NaN,NaN
04-Sep-2008,1.67,NaN,NaN
05-Sep-2008,1.61,NaN,NaN
06-Sep-2008,1.47,NaN,NaN
07-Sep-2008,1.2,NaN,NaN
08-Sep-2008,1.53,NaN,NaN
09-Sep-2008,1.42,NaN,NaN
10-Sep-2008,1.81,NaN,NaN
11-Sep-2008,1.63,NaN,NaN
12-Sep-2008,1.25,NaN,NaN
13-Sep-2008,0.99,NaN,NaN
14-Sep-2008,1.08,NaN,NaN
15-Sep-2008,0.99,NaN,NaN
16-Sep-2008,0.93,NaN,NaN
17-Sep-2008,0.94,-42.82,6.5
18-Sep-2008,0.96,NaN,NaN
19-Sep-2008,0.89,NaN,NaN
20-Sep-2008,1.66,NaN,NaN
21-Sep-2008,1.3,NaN,NaN
22-Sep-2008,2.13,NaN,NaN
23-Sep-2008,1.21,NaN,NaN
24-Sep-2008,1.46,NaN,NaN
25-Sep-2008,1.17,NaN,NaN
26-Sep-2008,1.71,-47.34,2.07
27-Sep-2008,1.71,NaN,NaN
28-Sep-2008,1.4,NaN,NaN
29-Sep-2008,0.74,NaN,NaN
30-Sep-2008,0.8,NaN,NaN
01-Oct-2008,0.84,NaN,NaN
02-Oct-2008,1.71,NaN,NaN
03-Oct-2008,1.88,NaN,NaN
04-Oct-2008,1.62,NaN,NaN
05-Oct-2008,3.31,NaN,NaN
06-Oct-2008,1.97,NaN,NaN
07-Oct-2008,1.56,NaN,NaN
08-Oct-2008,1.69,NaN,NaN
09-Oct-2008,3.42,NaN,NaN
10-Oct-2008,3.66,NaN,NaN
11-Oct-2008,3.25,-54.23,-4.65
12-Oct-2008,2.34,-58.04,-8.45
13-Oct-2008,1.33,NaN,NaN
14-Oct-2008,0.96,NaN,NaN
15-Oct-2008,1.95,NaN,NaN
16-Oct-2008,1.84,NaN,NaN
17-Oct-2008,1.36,NaN,NaN
18-Oct-2008,1.29,NaN,NaN
19-Oct-2008,1.13,NaN,NaN
20-Oct-2008,1.61,NaN,NaN
21-Oct-2008,1.51,NaN,NaN
22-Oct-2008,1.72,NaN,NaN
23-Oct-2008,1.6,NaN,NaN
24-Oct-2008,1.41,NaN,NaN
25-Oct-2008,1.73,NaN,NaN
26-Oct-2008,2.68,NaN,NaN
27-Oct-2008,2.05,NaN,NaN
28-Oct-2008,1.4,NaN,NaN
29-Oct-2008,1.34,NaN,NaN
30-Oct-2008,0.86,NaN,NaN
31-Oct-2008,1.32,NaN,NaN
01-Nov-2008,1.73,NaN,NaN
02-Nov-2008,3.38,NaN,NaN
03-Nov-2008,3.04,NaN,NaN
04-Nov-2008,2.68,NaN,NaN
05-Nov-2008,2.57,NaN,NaN
06-Nov-2008,1.58,NaN,NaN
07-Nov-2008,1.42,NaN,NaN
08-Nov-2008,1.29,NaN,NaN
09-Nov-2008,1.62,NaN,NaN
10-Nov-2008,4.37,NaN,NaN
11-Nov-2008,1.69,-51.99,-2.07
12-Nov-2008,1.73,NaN,NaN
13-Nov-2008,2.5,NaN,NaN
14-Nov-2008,2.54,NaN,NaN
15-Nov-2008,2.27,NaN,NaN
16-Nov-2008,1.58,NaN,NaN
17-Nov-2008,1.25,NaN,NaN
18-Nov-2008,0.85,NaN,NaN
19-Nov-2008,0.95,NaN,NaN
20-Nov-2008,0.81,NaN,NaN
21-Nov-2008,1.14,NaN,NaN
22-Nov-2008,3.24,NaN,NaN
23-Nov-2008,2.32,NaN,NaN
24-Nov-2008,1.6,NaN,NaN
25-Nov-2008,0.96,NaN,NaN
26-Nov-2008,2.05,NaN,NaN
27-Nov-2008,1.46,NaN,NaN
28-Nov-2008,1.8,NaN,NaN
29-Nov-2008,2.88,NaN,NaN
30-Nov-2008,3.51,NaN,NaN
01-Dec-2008,3.42,NaN,NaN
02-Dec-2008,2.06,NaN,NaN
03-Dec-2008,2.52,NaN,NaN
04-Dec-2008,1.82,NaN,NaN
05-Dec-2008,2.49,NaN,NaN
06-Dec-2008,1.61,NaN,NaN
07-Dec-2008,1.43,-56.88,-6.68
08-Dec-2008,2.13,NaN,NaN
09-Dec-2008,2.12,NaN,NaN
10-Dec-2008,1.39,NaN,NaN
11-Dec-2008,0.86,NaN,NaN
12-Dec-2008,1.93,NaN,NaN
13-Dec-2008,2.66,NaN,NaN
14-Dec-2008,2.74,NaN,NaN
15-Dec-2008,2.6,NaN,NaN
16-Dec-2008,2.4,NaN,NaN
17-Dec-2008,1.71,NaN,NaN
18-Dec-2008,1.49,NaN,NaN
19-Dec-2008,0.95,NaN,NaN
20-Dec-2008,1.5,NaN,NaN
21-Dec-2008,1.2,NaN,NaN
22-Dec-2008,1.51,NaN,NaN
23-Dec-2008,2.93,-54.95,-4.57
24-Dec-2008,2.58,NaN,NaN
25-Dec-2008,3.56,NaN,NaN
26-Dec-2008,3.74,NaN,NaN
27-Dec-2008,2.71,NaN,NaN
28-Dec-2008,1.4,NaN,NaN
29-Dec-2008,1.84,-53.99,-3.54
30-Dec-2008,1.84,NaN,NaN
31-Dec-2008,2.37,NaN,NaN
01-Jan-2009,1.41,NaN,NaN
02-Jan-2009,1.68,NaN,NaN
03-Jan-2009,2.48,NaN,NaN
04-Jan-2009,2.3,NaN,NaN
05-Jan-2009,1.42,NaN,NaN
06-Jan-2009,1.55,NaN,NaN
07-Jan-2009,2.4,NaN,NaN
08-Jan-2009,2.05,-73.09,-22.54
09-Jan-2009,1.98,NaN,NaN
10-Jan-2009,2.3,NaN,NaN
11-Jan-2009,1.39,NaN,NaN
12-Jan-2009,1.89,NaN,NaN
13-Jan-2009,1.45,NaN,NaN
14-Jan-2009,0.9,NaN,NaN
15-Jan-2009,0.75,-36.9,13.73
16-Jan-2009,0.71,-40.85,9.79
17-Jan-2009,1.36,NaN,NaN
18-Jan-2009,1.84,NaN,NaN
19-Jan-2009,1.88,NaN,NaN
20-Jan-2009,2.09,NaN,NaN
21-Jan-2009,1.83,NaN,NaN
22-Jan-2009,1.68,NaN,NaN
23-Jan-2009,1.38,-52.93,-2.21
24-Jan-2009,1.51,NaN,NaN
25-Jan-2009,1.6,NaN,NaN
26-Jan-2009,2.03,NaN,NaN
27-Jan-2009,2.61,NaN,NaN
28-Jan-2009,1.46,NaN,NaN
29-Jan-2009,1.8,NaN,NaN
30-Jan-2009,1.97,NaN,NaN
31-Jan-2009,1.03,-38.2,12.6
01-Feb-2009,2.2,-43.3,7.52
02-Feb-2009,1.53,NaN,NaN
03-Feb-2009,1.12,NaN,NaN
04-Feb-2009,0.84,NaN,NaN
05-Feb-2009,1.65,NaN,NaN
06-Feb-2009,2.53,NaN,NaN
07-Feb-2009,1.41,NaN,NaN
08-Feb-2009,3.15,NaN,NaN
09-Feb-2009,2.02,NaN,NaN
10-Feb-2009,2.99,NaN,NaN
11-Feb-2009,2.26,NaN,NaN
12-Feb-2009,3.51,NaN,NaN
13-Feb-2009,3.08,NaN,NaN
14-Feb-2009,3.43,NaN,NaN
15-Feb-2009,2.73,NaN,NaN
16-Feb-2009,3.91,NaN,NaN
17-Feb-2009,2.91,NaN,NaN
18-Feb-2009,2.58,NaN,NaN
19-Feb-2009,1.48,NaN,NaN
20-Feb-2009,2.1,NaN,NaN
21-Feb-2009,2.19,NaN,NaN
22-Feb-2009,1.38,NaN,NaN
23-Feb-2009,2.73,NaN,NaN
24-Feb-2009,2.19,-61.26,-10.19
25-Feb-2009,2.35,-62.31,-11.23
26-Feb-2009,2.06,NaN,NaN
27-Feb-2009,1.79,NaN,NaN
28-Feb-2009,1.57,NaN,NaN
01-Mar-2009,0.95,NaN,NaN
02-Mar-2009,2.4,NaN,NaN
03-Mar-2009,2.47,NaN,NaN
04-Mar-2009,3.49,NaN,NaN
05-Mar-2009,2.9,NaN,NaN
06-Mar-2009,1.73,NaN,NaN
07-Mar-2009,1.75,NaN,NaN
08-Mar-2009,1.37,NaN,NaN
09-Mar-2009,3.5,NaN,NaN
10-Mar-2009,2.18,NaN,NaN
11-Mar-2009,1.69,NaN,NaN
12-Mar-2009,1.84,-57.99,-6.75
13-Mar-2009,1.35,-59.26,-8
14-Mar-2009,1.25,NaN,NaN
15-Mar-2009,1.38,NaN,NaN
16-Mar-2009,1.5,NaN,NaN
17-Mar-2009,2.69,NaN,NaN
18-Mar-2009,2.46,NaN,NaN
19-Mar-2009,2.05,NaN,NaN
20-Mar-2009,1.82,NaN,NaN
21-Mar-2009,1.99,NaN,NaN
22-Mar-2009,1.58,NaN,NaN
23-Mar-2009,3.72,NaN,NaN
24-Mar-2009,3.11,-55.56,-4.18
25-Mar-2009,2.04,NaN,NaN
26-Mar-2009,3.05,NaN,NaN
27-Mar-2009,2.85,NaN,NaN
28-Mar-2009,2.75,-55.16,-3.74
29-Mar-2009,3.19,NaN,NaN
30-Mar-2009,3.92,NaN,NaN
31-Mar-2009,2.7,NaN,NaN
01-Apr-2009,2.43,NaN,NaN
02-Apr-2009,3.14,NaN,NaN
03-Apr-2009,2.37,NaN,NaN
04-Apr-2009,3.91,NaN,NaN
05-Apr-2009,1.68,NaN,NaN
06-Apr-2009,0.99,-56.93,-5.41
07-Apr-2009,2.19,NaN,NaN
08-Apr-2009,1.78,NaN,NaN
09-Apr-2009,1.48,NaN,NaN
10-Apr-2009,1.47,NaN,NaN
11-Apr-2009,2.96,NaN,NaN
12-Apr-2009,1.61,NaN,NaN
13-Apr-2009,1.8,-35.89,15.71
14-Apr-2009,3.65,NaN,NaN
15-Apr-2009,4.6,NaN,NaN
16-Apr-2009,2.85,NaN,NaN
17-Apr-2009,1.49,NaN,NaN
18-Apr-2009,2.13,NaN,NaN
19-Apr-2009,1.85,NaN,NaN
20-Apr-2009,1.7,NaN,NaN
21-Apr-2009,1.04,NaN,NaN
22-Apr-2009,0.81,NaN,NaN
23-Apr-2009,0.85,NaN,NaN
24-Apr-2009,2.17,NaN,NaN
25-Apr-2009,2.51,NaN,NaN
26-Apr-2009,2.51,NaN,NaN
27-Apr-2009,2.67,NaN,NaN
28-Apr-2009,2.41,NaN,NaN
29-Apr-2009,0.95,-40.25,11.52
30-Apr-2009,0.81,NaN,NaN
01-May-2009,0.78,NaN,NaN
02-May-2009,1.65,NaN,NaN
03-May-2009,1.56,NaN,NaN
04-May-2009,1.74,NaN,NaN
05-May-2009,1.89,NaN,NaN
06-May-2009,2.59,NaN,NaN
07-May-2009,2.1,NaN,NaN
08-May-2009,2.66,-45.17,6.69
09-May-2009,2.41,NaN,NaN
10-May-2009,2.42,NaN,NaN
11-May-2009,2.27,NaN,NaN
12-May-2009,2.14,NaN,NaN
13-May-2009,2.7,NaN,NaN
14-May-2009,1.69,NaN,NaN
15-May-2009,1.19,NaN,NaN
16-May-2009,2.34,NaN,NaN
17-May-2009,1.49,NaN,NaN
18-May-2009,1.16,-36.38,15.59
19-May-2009,1.15,NaN,NaN
20-May-2009,1.7,NaN,NaN
21-May-2009,1.81,NaN,NaN
22-May-2009,1.58,NaN,NaN
23-May-2009,1.95,NaN,NaN
24-May-2009,2.41,NaN,NaN
25-May-2009,1.99,NaN,NaN
26-May-2009,1.51,NaN,NaN
27-May-2009,2.07,-35.05,17.03
28-May-2009,1.57,NaN,NaN
29-May-2009,1.01,NaN,NaN
30-May-2009,0.72,NaN,NaN
31-May-2009,0.6,NaN,NaN
01-Jun-2009,1.09,NaN,NaN
02-Jun-2009,1.03,NaN,NaN
03-Jun-2009,0.86,NaN,NaN
04-Jun-2009,0.76,NaN,NaN
05-Jun-2009,0.74,NaN,NaN
06-Jun-2009,0.96,NaN,NaN
07-Jun-2009,0.94,NaN,NaN
08-Jun-2009,0.88,NaN,NaN
09-Jun-2009,0.96,NaN,NaN
10-Jun-2009,0.8,NaN,NaN
11-Jun-2009,0.89,NaN,NaN
12-Jun-2009,1.05,NaN,NaN
13-Jun-2009,0.97,NaN,NaN
14-Jun-2009,0.85,NaN,NaN
15-Jun-2009,0.8,NaN,NaN
16-Jun-2009,1.3,NaN,NaN
17-Jun-2009,1.67,NaN,NaN
18-Jun-2009,1.64,NaN,NaN
19-Jun-2009,2.14,NaN,NaN
20-Jun-2009,3.95,NaN,NaN
21-Jun-2009,3.58,NaN,NaN
22-Jun-2009,2.65,NaN,NaN
23-Jun-2009,2.08,NaN,NaN
24-Jun-2009,1.81,NaN,NaN
25-Jun-2009,1.17,-41.62,10.77
26-Jun-2009,2.49,-34.07,18.34
27-Jun-2009,2.71,NaN,NaN
28-Jun-2009,1.76,NaN,NaN
29-Jun-2009,1.96,NaN,NaN
30-Jun-2009,2.29,NaN,NaN
01-Jul-2009,1.72,NaN,NaN
02-Jul-2009,1.21,NaN,NaN
03-Jul-2009,1.01,NaN,NaN
04-Jul-2009,0.85,NaN,NaN
05-Jul-2009,0.81,NaN,NaN
06-Jul-2009,0.81,NaN,NaN
07-Jul-2009,1.14,NaN,NaN
08-Jul-2009,1.6,NaN,NaN
09-Jul-2009,2.8,NaN,NaN
10-Jul-2009,1.64,NaN,NaN
11-Jul-2009,1.62,NaN,NaN
12-Jul-2009,1.17,NaN,NaN
13-Jul-2009,1.44,NaN,NaN
14-Jul-2009,1.84,NaN,NaN
15-Jul-2009,1.54,NaN,NaN
16-Jul-2009,1.26,NaN,NaN
17-Jul-2009,0.85,NaN,NaN
18-Jul-2009,0.68,NaN,NaN
19-Jul-2009,1.87,NaN,NaN
20-Jul-2009,1.69,NaN,NaN
21-Jul-2009,1.31,NaN,NaN
22-Jul-2009,1.54,NaN,NaN
23-Jul-2009,1.58,NaN,NaN
24-Jul-2009,1.83,-37.56,15.14
25-Jul-2009,1.51,NaN,NaN
26-Jul-2009,1.94,NaN,NaN
27-Jul-2009,1.72,NaN,NaN
28-Jul-2009,1.68,NaN,NaN
29-Jul-2009,1.17,NaN,NaN
30-Jul-2009,1.04,NaN,NaN
31-Jul-2009,1.03,NaN,NaN
01-Aug-2009,0.96,NaN,NaN
02-Aug-2009,0.91,NaN,NaN
03-Aug-2009,0.83,NaN,NaN
04-Aug-2009,0.89,NaN,NaN
05-Aug-2009,0.94,NaN,NaN
06-Aug-2009,0.85,NaN,NaN
07-Aug-2009,0.7,NaN,NaN
08-Aug-2009,1.21,NaN,NaN
09-Aug-2009,1.41,NaN,NaN
10-Aug-2009,1.84,NaN,NaN
11-Aug-2009,1.52,NaN,NaN
12-Aug-2009,1,NaN,NaN
13-Aug-2009,1.83,NaN,NaN
14-Aug-2009,1.95,NaN,NaN
15-Aug-2009,1.85,NaN,NaN
16-Aug-2009,1.46,NaN,NaN
17-Aug-2009,1.56,NaN,NaN
18-Aug-2009,1.39,NaN,NaN
19-Aug-2009,1.01,NaN,NaN
20-Aug-2009,0.91,NaN,NaN
21-Aug-2009,0.76,NaN,NaN
22-Aug-2009,1.89,NaN,NaN
23-Aug-2009,1.71,NaN,NaN
24-Aug-2009,1.82,-41.91,11.14
25-Aug-2009,1.47,NaN,NaN
26-Aug-2009,1.14,NaN,NaN
27-Aug-2009,1.85,NaN,NaN
28-Aug-2009,1.12,-30.6,22.49
29-Aug-2009,1.81,NaN,NaN
30-Aug-2009,2.43,NaN,NaN
31-Aug-2009,1.84,NaN,NaN
01-Sep-2009,1.27,NaN,NaN
02-Sep-2009,1.35,NaN,NaN
03-Sep-2009,1.07,NaN,NaN
04-Sep-2009,1.04,-12.42,40.74
05-Sep-2009,1.21,NaN,NaN
06-Sep-2009,0.98,NaN,NaN
07-Sep-2009,1.5,NaN,NaN
08-Sep-2009,2.25,NaN,NaN
09-Sep-2009,1.26,NaN,NaN
10-Sep-2009,1.07,NaN,NaN
11-Sep-2009,1.19,NaN,NaN
12-Sep-2009,1.43,NaN,NaN
13-Sep-2009,2.79,NaN,NaN
14-Sep-2009,2.13,NaN,NaN
15-Sep-2009,1.89,NaN,NaN
16-Sep-2009,1.3,NaN,NaN
17-Sep-2009,1.58,NaN,NaN
18-Sep-2009,2.44,-33.54,19.79
19-Sep-2009,1.89,NaN,NaN
20-Sep-2009,1.55,NaN,NaN
21-Sep-2009,1.68,NaN,NaN
22-Sep-2009,1.31,NaN,NaN
23-Sep-2009,1.19,NaN,NaN
24-Sep-2009,1.89,NaN,NaN
25-Sep-2009,1.55,NaN,NaN
26-Sep-2009,1.82,NaN,NaN
27-Sep-2009,1.83,NaN,NaN
28-Sep-2009,1.6,NaN,NaN
29-Sep-2009,1.79,NaN,NaN
30-Sep-2009,2.45,NaN,NaN
01-Oct-2009,2.47,NaN,NaN
02-Oct-2009,1.83,NaN,NaN
03-Oct-2009,2.31,NaN,NaN
04-Oct-2009,3.33,NaN,NaN
05-Oct-2009,3.11,NaN,NaN
06-Oct-2009,1.53,-26.84,26.68
07-Oct-2009,1.26,-25.35,28.18
08-Oct-2009,1.07,NaN,NaN
09-Oct-2009,1.19,NaN,NaN
10-Oct-2009,0.97,NaN,NaN
11-Oct-2009,0.79,NaN,NaN
12-Oct-2009,0.73,NaN,NaN
13-Oct-2009,1.75,NaN,NaN
14-Oct-2009,4.32,NaN,NaN
15-Oct-2009,2.95,NaN,NaN
16-Oct-2009,2.05,NaN,NaN
17-Oct-2009,1.4,NaN,NaN
18-Oct-2009,1.47,NaN,NaN
19-Oct-2009,1.28,NaN,NaN
20-Oct-2009,1.09,NaN,NaN
21-Oct-2009,2.01,NaN,NaN
22-Oct-2009,1.68,-34.6,19.09
